Title,Artist,Song ID,Streams,Chart Date
HONGKONG12,"Nguyễn Trọng Tài, MC12",3edMkFV4BwGeqt45bPhzIw,31738,2019-12-27
Kill This Love,BLACKPINK,4pUCKHjJ4Ijewc37rRrvHn,31547,2019-12-27
So Am I,Ava Max,0uUNN1nSoUx1A4fkDCWDQ7,31108,2019-12-27
My Oh My (feat. DaBaby),Camila Cabello,3yOlyBJuViE2YSGn3nVE1K,31098,2019-12-27
Mười Năm (Lộn Xộn 3),"Đen, Ngọc Linh",1LXX0v5Nk5YR6gip7WL7g1,30998,2019-12-27
boyfriend (with Social House),Ariana Grande,0Ryd8975WihbObpp5cPW1t,30808,2019-12-27
Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee",0RiRZpuVRbi7oqRdSMwhQY,30755,2019-12-27
SOLO,JENNIE,2wVDWtLKXunswWecARNILj,30610,2019-12-27
Make It Right (feat. Lauv),BTS,314ZkcV7oLWG8yWE7LABvH,30266,2019-12-27
How Do You Sleep?,Sam Smith,6b2RcmUt1g9N9mQ3CbjX2Y,30220,2019-12-27
Thuong Em La Dieu Anh Khong The Ngo,Noo Phước Thịnh,2gT5LL3uRANxvvmDxaULbQ,30206,2019-12-27
Kho Ve Nu Cuoi (feat. Du Uyen),Đạt G,0piLGIj0C7RR4B2gowEqmO,29964,2019-12-27
HIP,MAMAMOO,24nK8tW7Pt3Inh2utttuoG,29531,2019-12-27
Feel Special,TWICE,14rWuS6yllHOdfZ8sZsZUj,29262,2019-12-27
ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,2Rk4JlNc2TPmZe2af99d45,28615,2019-12-27
Buồn Thì Cứ Khóc Đi,Lynk Lee,6iXGivPFpsqKmrINhIbPvx,28246,2019-12-27
Phố Không Em,Thái Đinh,3WkvZbY9jVVIfBGhrcnVAL,27853,2019-12-27
I.F.L.Y.,Bazzi,4a6q8CR2hzLk2plDkSxkfD,27843,2019-12-27
Blinding Lights,The Weeknd,0sf12qNH5qcw8qpgymFOqD,27465,2019-12-27
Her Summer,Vũ.,4XkeDeEoSxS7V1B4cjDshU,27457,2019-12-27
Dancing With A Stranger (with Normani),Sam Smith,6Qs4SXO9dwPj5GKvVOv8Ki,27438,2019-12-27
Người Hãy Quên 'em Đi,Mỹ Tâm,6XJsQ5nqCu8RUv9pv1iz1x,26947,2019-12-27
Adore You,Harry Styles,3jjujdWJ72nww5eGnfs2E7,26941,2019-12-27
Nơi Này Có Anh,Sơn Tùng M-TP,5HbLlcJogki9rRq2KfkGQP,26712,2019-12-27
I'm a Mess,Bebe Rexha,04ZTP5KsCypmtCmQg5tH9R,26145,2019-12-27
South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,4vUmTMuQqjdnvlZmAH61Qk,25972,2019-12-27
If I Can't Have You,Shawn Mendes,2bT1PH7Cw3J9p3t7nlXCdh,25766,2019-12-27
Lớn Rồi Còn Khóc Nhè,Truc Nhan,3VHjWEYUDpMRKUQlzQNzUj,25687,2019-12-27
I Like Me Better,Lauv,2P91MQbaiQOfbiz9VqhqKQ,25617,2019-12-27
1 Phút,Andiez,7JVxQjXcMlIwHuwrq7AY8E,25422,2019-12-27
wish you were gay,Billie Eilish,3Fj47GNK2kUF0uaEDgXLaD,25271,2019-12-27
Anh Đợi Em Được Không,Mỹ Tâm,2P9M7q49JXnwiab4TosOpW,25205,2019-12-27
Nham Mat Thay Mua He OST - Original,Nguyen Ha,3Sg9sJ1VxG91hvcRFrVuH7,25092,2019-12-27
Lover,Taylor Swift,1dGr1c8CrMLDpV6mPbImSI,24895,2019-12-27
Ngày Chưa Giông Bão,Bùi Lan Hương,7laWkT6uyoMDUXBqhcAN4V,24865,2019-12-27
Cũng Đành Thôi,Đức Phúc,12HaeiaS5UJgoxvnLgU5ro,24722,2019-12-27
Nến Và Hoa,Rhymastic,3zzyygDizZyE08d1yT9sXd,24716,2019-12-27
Graveyard,Halsey,6V9fHiv84WlVTg7CSnIVY2,24648,2019-12-27
Perfect,Ed Sheeran,0tgVpDi06FyKpA1z0VMD4v,24474,2019-12-27
Shape of You,Ed Sheeran,7qiZfU4dY1lWllzX7mPBI3,24396,2019-12-27
i'm so tired...,"Lauv, Troye Sivan",2iwS33Jfev1QBiuhWVWZHY,24388,2019-12-27
Keo Ca Keo Ket,Hoang Thuy Linh,38sxHKwaMeDAn4ppmilyas,24335,2019-12-27
Watermelon Sugar,Harry Styles,6UelLqGlWMcVH1E5c4H7lY,24218,2019-12-27
Attention,Charlie Puth,5cF0dROlMOK5uNZtivgu50,24092,2019-12-27
Người Ta Có Thương Mình Đâu,Truc Nhan,6A1Fp35pdTxUD5mb5BpjJE,23884,2019-12-27
You Need To Calm Down,Taylor Swift,6RRNNciQGZEXnqk8SQ9yv5,23876,2019-12-27
lovely (with Khalid),Billie Eilish,0u2P5u6lvoDfwTYjAADbn4,23826,2019-12-27
