Title,Artist,Song ID,Streams,Chart Date
מישהו איתי כאן,Benaia Barabi,3UEYFJsF12eG1L0zrqlLPZ,46440,2020-01-03
כתבתי עלייך שיר,Omer Adam,0ebBHLipvAa1FL1BxbAvza,46302,2020-01-03
I Don't Care (with Justin Bieber),Ed Sheeran,0hVXuCcriWRGvwMV1r5Yn9,46274,2020-01-03
כפיות,Eden Hason,02hXZxgl6XwtAdK9y2sb6B,45332,2020-01-03
Lucid Dreams,Juice WRLD,285pBltuF7vW8TeWk8hdRR,45190,2020-01-03
קירות,Itay Levi,0ZFQYK9u8C1nGLXXb4y17W,44864,2020-01-03
Beautiful People (feat. Khalid),Ed Sheeran,70eFcWOvlMObDhURTqT4Fv,43842,2020-01-03
ואם תבואי אליי,Idan Raichel,0ACFJm4VlgvdHs2qvHZ6yG,43827,2020-01-03
הלב שלי,"Omer Adam, Ishay Ribo",7556sPhMiUgR8bh0WakpcG,43802,2020-01-03
במקום הכי רחוק,Benaia Barabi,3w47cRrnouD1Yod5dyBppG,43475,2020-01-03
חלק מהזמן,Idan Amedi,6AuhyP1rKXVGvvrqr5UNaK,41144,2020-01-03
Lalala,"Y2K, bbno$",51Fjme0JiitpyXKuyQiCDo,40699,2020-01-03
Ayy Macarena,Tyga,6LcauUZjF1eXQrgqMUecHX,40070,2020-01-03
שני משוגעים,Omer Adam,09MtNaY1DcRqBumCkIRVND,39962,2020-01-03
ניצחת איתי הכל לייב,"Ishay Ribo, Amir Benayoun, Amir Dadon",6gMor38fgBdx5EZYV3MJno,38856,2020-01-03
כשנגמרת הסופה,Eden Hason,0cOboDrs3BuNLNh1sAbNEP,38754,2020-01-03
Shallow,"Lady Gaga, Bradley Cooper",2VxeLyX666F8uXCJ0dZF8B,38310,2020-01-03
שמישהו יעצור אותי,Eden Hason,0KpRklQy5rorqtOWeip9E0,38065,2020-01-03
No Idea,Don Toliver,3VyjsVV24RmBIbWJAeUJNu,38059,2020-01-03
אחת ולתמיד,Ishay Ribo,3bgNXXL7TjlBDOl36wLWHk,37797,2020-01-03
יעשו לנו כבוד,Omer Adam,0GmaOpCPWv7uDuTub2SNLU,37634,2020-01-03
7 rings,Ariana Grande,6ocbgoVGwYJhOv1GgI9NsF,37384,2020-01-03
"עב""מ","Tuna, Ravid Plotnik, לירון עמרם",5U37rR6r9vqL9t3CuaS2dl,36439,2020-01-03
צבעים,"Gil Vain, Ron Buhnik",0I6rh1Fz1zmJZARsxyo7v6,35404,2020-01-03
רחוק מכולם,Omer Adam,1w7Wovzx1mc0iM0UgY6WzG,35327,2020-01-03
Lose You To Love Me,Selena Gomez,1HfMVBKM75vxSfsQ5VefZ5,35073,2020-01-03
מאושרים,"Doli & Penn, Noa Kirel, Liran Danino",4wbwpr0XVY7QJjtkTzE2AQ,34821,2020-01-03
טמפרטורה,"Omer Adam, Richie Loop",1YBHjsD9R7kEgGnXBlONjy,34381,2020-01-03
תוכו רצוף אהבה,Ishay Ribo,1QP8gp1xtid9iE9L7SzB8e,34242,2020-01-03
Bandit (with YoungBoy Never Broke Again),Juice WRLD,6Gg1gjgKi2AK4e0qzsR7sd,34043,2020-01-03
שמש,Hanan Ben Ari,3AmiMUDY8duiOiCYoRnjQ2,33826,2020-01-03
באתי לחלום,Nathan Goshen,1sHem1v7PIOjYX7vQlTGrF,33766,2020-01-03
עד מחר,Eviatar Banai,5dlEgrCOjy9FTcQM1vrrh5,33173,2020-01-03
לשון הרע לא מדבר אליי,Omer Adam,1BuhfH6uUFbkUhfrMal38H,33002,2020-01-03
HIGHEST IN THE ROOM,Travis Scott,3eekarcy7kvN4yt5ZFzltW,32912,2020-01-03
RITMO (Bad Boys For Life),"Black Eyed Peas, J Balvin",6cy3ki60hLwimwIje7tALf,31892,2020-01-03
Adore You,Harry Styles,3jjujdWJ72nww5eGnfs2E7,31642,2020-01-03
לבחור נכון,Amir Dadon,7n6emXIcaECmkljP1rPlvQ,31516,2020-01-03
Watermelon Sugar,Harry Styles,6UelLqGlWMcVH1E5c4H7lY,31479,2020-01-03
בלילות,Rotem Cohen,04fay70EbEGuUNBjnUgaU8,31127,2020-01-03
וואי,Omer Adam,5VVOuc8fgkGsnXS6q13F80,31028,2020-01-03
How Do You Sleep?,Sam Smith,6b2RcmUt1g9N9mQ3CbjX2Y,30775,2020-01-03
Sucker,Jonas Brothers,22vgEDb5hykfaTwLuskFGD,30616,2020-01-03
Soldi,Mahmood,4szQkW1CDHqbRZGltXJdd3,30422,2020-01-03
Ransom,Lil Tecca,1lOe9qE0vR9zwWQAOk6CoO,30175,2020-01-03
BOP,DaBaby,6Ozh9Ok6h4Oi1wUSLtBseN,30149,2020-01-03
איך את אוהבת,Eden Hason,4j6zwZXmowzteSNjeqq1np,30085,2020-01-03
