Title,Artist,Song ID,Streams,Chart Date
Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee",0RiRZpuVRbi7oqRdSMwhQY,7596,2019-12-27
Get Mine,shaftee pa,6p8sPO3d2rLXeWpamhKm0d,7541,2019-12-27
Me a G,shaftee pa,1M423w0CAhHHzTTJcrJDgM,7539,2019-12-27
Adore You,Harry Styles,3jjujdWJ72nww5eGnfs2E7,7496,2019-12-27
Had Enough (feat. Quavo & Offset),Don Toliver,2jrAaawDRCn1JjeouxAyDN,7354,2019-12-27
Ana Gheir,Amr Diab,0Yj7X7wC1UmOI7MUjDRtKH,7338,2019-12-27
Ma'darsh Al Nesyan,Amr Diab,5FEIUQB8W1JwZARpeYtg19,7329,2019-12-27
Youm Talat,Amr Diab,512PRgcIjizP6KFJQLcRDF,7259,2019-12-27
مش هقولك بيبي,Wegz,7Gf17og1cnkRS4qUMX2TBK,7248,2019-12-27
The Box,Roddy Ricch,0nbXyq5TXYPCO7pr3N8S4I,7246,2019-12-27
SAD!,XXXTENTACION,3ee8Jmje8o58CHK66QrVC2,7197,2019-12-27
Trampoline,"SHAED, ZAYN",4HBvwhhYo7YiYXkUDrOHzS,7113,2019-12-27
OUT WEST (feat. Young Thug),"JACKBOYS, Travis Scott",6gi6y1xwmVszDWkUqab1qw,7093,2019-12-27
Can We Kiss Forever?,"Kina, Adriana Proenza",58wyJLv6yH1La9NIZPl3ne,7086,2019-12-27
It's You,Ali Gatie,5DqdesEfbRyOlSS3Tf6c29,7062,2019-12-27
Handrb Nawawi,Figo Eld5lawe,0k3E45QRVGjhnjjFUqbjPc,7050,2019-12-27
Ask Around,shaftee pa,22zFHw7j0DUWxhmEGwtD4b,7028,2019-12-27
El Gholaf X Ozoris,Marwan Pablo,1p7bweR9luWPPwIkAZCBZk,6940,2019-12-27
Graveyard,Halsey,6V9fHiv84WlVTg7CSnIVY2,6906,2019-12-27
Beautiful People (feat. Khalid),Ed Sheeran,70eFcWOvlMObDhURTqT4Fv,6867,2019-12-27
hot girl bummer,blackbear,7aiClxsDWFRQ0Kzk5KI5ku,6864,2019-12-27
Happier,"Marshmello, Bastille",2dpaYNEQHiRxtZbfNsse99,6833,2019-12-27
Shaklatony Fy Bahr Bera,Hamo Bika,5E1UWyDqa0AKB6QxDsLOR2,6764,2019-12-27
BHBD,Abyusif,5JXe7UjFhP5MjAfozJqB2P,6704,2019-12-27
Thunder,Imagine Dragons,1zB4vmk8tFRmM9UULNzbLB,6624,2019-12-27
FRIENDS,"Marshmello, Anne-Marie",08bNPGLD8AhKpnnERrAc6G,6566,2019-12-27
Mabatsh Akhaf,Ahmed Kamel,1ef0Gaqqv8yDeznRyx2Az1,6506,2019-12-27
Ransom,Lil Tecca,1lOe9qE0vR9zwWQAOk6CoO,6480,2019-12-27
علي راحتي,Wegz,2MoOyc7JWR6AxpzSN063EC,6475,2019-12-27
Watermelon Sugar,Harry Styles,6UelLqGlWMcVH1E5c4H7lY,6388,2019-12-27
Kotshy Adidas,"Muhammed Khaled, Afroto",5Jw6v4eB8lTWchOsgHjeBK,6379,2019-12-27
Folklor,Marwan Pablo,3WKcKrtyviYsMlcsTbNFMi,6252,2019-12-27
Ayam,Tamer Ashour,55CugORRPDA3wTPTYi8TfX,6219,2019-12-27
Tamly Maak,Amr Diab,6TYFcqqQVQPb3YsgfRhvqs,6216,2019-12-27
Mafia,Mohamed Ramadan,21pObgkjeIl4QYHLdg8yeo,6206,2019-12-27
Alby Etmannah,Amr Diab,2G8hCbEMe4WoOhtw2EKJd5,6196,2019-12-27
when the party's over,Billie Eilish,43zdsphuZLzwA9k4DJhU0I,6115,2019-12-27
7elm B3eed,Mahmoud El Esseily,4t3BgID893bIAXxcCdux4y,6059,2019-12-27
Leily nahary,Amr Diab,72HOx5h43VZMsbM6VI3J3G,5958,2019-12-27
Get You The Moon (feat. Snøw),Kina,4ZLzoOkj0MPWrTLvooIuaa,5914,2019-12-27
Moonlight,XXXTENTACION,0JP9xo3adEtGSdUEISiszL,5881,2019-12-27
Good Vibes Show,Dj spin magic,1SVk2OIqu7ywYuwpo8TTWY,5800,2019-12-27
Somebody's Daughter,Dj spin magic,1a4hAwgDQWxuTnB5FSTwLO,5796,2019-12-27
سكرتي,Wegz,31uxwDuObl1g8Flzu8juyZ,5724,2019-12-27
Newyork Sky,Dj spin magic,0nQUU6vn7Rxau6zlQDy7xy,5718,2019-12-27
Old Cold Cases,Dj spin magic,33JR87T3XBh62BZy5Pp20b,5659,2019-12-27
Mr Get My Money,Dj spin magic,2GgnOs1qfS0l2m3xHTmjgp,5654,2019-12-27
Stop Cheating Me,Dj spin magic,4jhYQ7JO0lWq6Y6yoiRH2k,5647,2019-12-27
Walk with Me,Dj spin magic,6qRMaTy55dljVN1kuHfE5m,5621,2019-12-27
اللقطة,Wegz,2UTTXQbNc75QGUcRKc6Djp,5613,2019-12-27
