Title,Artist,Song ID,Streams,Chart Date 
Ça fait des années,"Soolking, Cheb Mami",0QPlafvsnmTJBvGNek2cI8,68826,2020-03-20
Meleğim,"Soolking, Dadju",0BD9boQC7jUTWkAoib4Z0d,35560,2020-03-20
The Box,Roddy Ricch,0nbXyq5TXYPCO7pr3N8S4I,35359,2020-03-20
Mikasa,ElGrandeToto,35qWjwAz2QFDed4Jb5gTSG,33724,2020-03-20
VitamineDZ,ElGrandeToto,52X7AoBCW2cOweH2wDF2V7,33180,2020-03-20
Hors Série - RapRapRapRap,"ElGrandeToto, Draganov, Don Bigg, Khtek",3qLbEQPE0mktP3s6JHn5oM,31747,2020-03-20
Asif Habibi Feat Fnaire,Saad Lamjarred,4pCRO5am9BGkALWYe1Mg1X,31545,2020-03-20
Godzilla (feat. Juice WRLD),Eminem,7FIWs0pqAYbP91WWM0vlTQ,30340,2020-03-20
Blinding Lights,The Weeknd,0VjIjW4GlUZAMYd2vXMi3b,28960,2020-03-20
Falling,Trevor Daniel,2rRJrJEo19S2J82BDsQ3F7,25472,2020-03-20
Dance Monkey,Tones And I,1rgnBhdG2JDFTbYkYRZAku,23466,2020-03-20
Lazem Alina Nsebro,Zouhair Bahaoui,0DLre2bxjxvLh0RVp76sHK,22796,2020-03-20
Ddd,"Don Bigg, ElGrandeToto",34auFYlw0zhZWmAzsYcFVd,22254,2020-03-20
In Your Eyes,The Weeknd,7szuecWAPwGoV1e5vGu8tl,20132,2020-03-20
De9a De9a,Snor,73jpPysVoCCErgJk4g91R4,19049,2020-03-20
Lettre à une femme,Ninho,5HEtuK03ygUzqca6yfgOYZ,18759,2020-03-20
Maryline,"Soolking, SCH",5ABgHMFBW11e4EtdXObQro,18565,2020-03-20
death bed (coffee for your head),"Powfu, beabadoobee",7eJMfftS33KTjuF7lTsMCx,17909,2020-03-20
After Hours,The Weeknd,2p8IUWQDrpjuFltbdgLOag,17555,2020-03-20
OK BB,Lbenj,1Nyh4t2z67Lp7kiTDccWtu,17231,2020-03-20
Marbella,Soolking,5R9AMdPbJMRiqmE6Gd33hP,17197,2020-03-20
Vida Loca 2,Soolking,61TNJhg2iYrnzIFQLMUI5a,17046,2020-03-20
Alach Ya Lil,Hatim Ammor,6j1Y4fr04M40b6gwnPrM9N,17028,2020-03-20
Hayati,"Soolking, MERO",3tSy9yUo0rb1LR61CS5O7l,16772,2020-03-20
La Kichta,"Soolking, Heuss L'enfoiré",0Iyt1ZnlZibH8QdEKrGMTR,16614,2020-03-20
7elmet Ado 4,ElGrandeToto,0lIBuKdkNrf1jVSwfMpVEG,16429,2020-03-20
Don't Start Now,Dua Lipa,6WrI0LAC5M1Rw2MnX2ZvEg,16265,2020-03-20
Ghdara,Lbenj,4dubObJligmxslR7v5R6o6,16186,2020-03-20
ROXANNE,Arizona Zervas,696DnlkuDOXcMAnKlTgXXK,16168,2020-03-20
Roses - Imanbek Remix,SAINt JHN,24Yi9hE78yPEbZ4kxyoXAI,16131,2020-03-20
Mahragan Bent El Geran,"Hassan Shakosh, Omar Kamal",2vSLxBSZoK0eha4AuhZlXV,16116,2020-03-20
Mehtar,Adil Assil,31x6Tte7fbKz22fz5cJhf3,16067,2020-03-20
Wouli Liya,"Dadju, Kaly, Soolking, Aymane Serhani",3I7MRe6fdlZX3GQxSNT88k,15824,2020-03-20
Suzana,7-Toun,7bbyBt4KcZCnG7sc4xLKE2,15685,2020-03-20
Pay No Mind,"Madd, Qaayel",0pi2GFDC2vil6vNBnrAfIs,14999,2020-03-20
Intentions (feat. Quavo),Justin Bieber,4umIPjkehX1r7uhmGvXiSV,14601,2020-03-20
Corbeau,Soolking,6peUg2QpVEhwdHigO0i0rS,14563,2020-03-20
Alone Again,The Weeknd,6b5P51m8xx2XA6U7sdNZ5E,14045,2020-03-20
Bellar,Stormy,66oV2VbtOx3tCFzFnE6AgS,13964,2020-03-20
Wahda,Soolking,0X6nEQ8NIXchLllVN4xMkr,13777,2020-03-20
Nike,ISSAM,0xhnC8Xgsi27Ze21INGWoP,13732,2020-03-20
Heartless,The Weeknd,6bnF93Rx87YqUBLSgjiMU8,13509,2020-03-20
Hardest To Love,The Weeknd,6kWxIqQDsKFYCJGbU4AjCX,13177,2020-03-20
Life Is Good (feat. Drake),Future,5yY9lUy8nbvjM1Uyo1Uqoc,13041,2020-03-20
Say So,Doja Cat,3Dv1eDb0MEgF93GpLXlucZ,12886,2020-03-20
360,Manal,5C5YB1fSSWZ95h0aFX51Us,12800,2020-03-20
Too Late,The Weeknd,2K9Ovn1o2bTGqbsABGC6m3,12672,2020-03-20
Blueberry Faygo,Lil Mosey,22LAwLoDA5b4AaGSkg6bKW,12401,2020-03-20
KNZ,Inkonnu,3YqEI4fpQFI8cYZiZzOyFj,12399,2020-03-20
Billie Holiday,Soolking,5gMwgdMfmQqJGB6a3uwphW,12322,2020-03-20
Chihuahua,"Soolking, Gambi",21P2rcVLC0qrIZ1H1ZQYOE,12223,2020-03-20
NTA,Manal,1Asv77Jhpw1FA6YjA5wwuV,12154,2020-03-20
everything i wanted,Billie Eilish,3ZCTVFBt2Brf31RLEnCkWJ,12146,2020-03-20
bad guy,Billie Eilish,2Fxmhks0bxGSBdJ92vM42m,12145,2020-03-20
Scared To Live,The Weeknd,4BGZF4oLbTL0pWm7C18pbv,11724,2020-03-20
Waya Lghram,Mehdi Mozayine,3JS2xB6j5bvtlTQ4XT8wP9,11721,2020-03-20
YA Lili,Inkonnu,12NyGvp4yFJys8L5XHo7FD,11618,2020-03-20
Save Your Tears,The Weeknd,5QO79kh1waicV47BqGRL3g,11593,2020-03-20
lovely (with Khalid),Billie Eilish,0u2P5u6lvoDfwTYjAADbn4,11439,2020-03-20
Blanche,"Maes, Booba",5GyyPRvEwdI4wJSUbzxHQv,11255,2020-03-20
Snowchild,The Weeknd,3WlbeuhfRSqU7ylK2Ui5U7,11127,2020-03-20
Yummy,Justin Bieber,16wAOAZ2OkqoIDN7TpChjR,11090,2020-03-20
HIGHEST IN THE ROOM,Travis Scott,3eekarcy7kvN4yt5ZFzltW,11073,2020-03-20
Escape From LA,The Weeknd,1sOW4PuG5X3Ie3EXUhAopJ,10877,2020-03-20
Godzilla,Moro,2O866dotlltmzcngBvEa31,10859,2020-03-20
Mali Yana,Ayoub Africano,3HJdVPapi1uQJsbdzz4akB,10840,2020-03-20
Faith,The Weeknd,3orEOtd8CPL8GFlpRpKuoE,10834,2020-03-20
Distant,"Maes, Ninho",1Sb7QJRawbARgpMqyYNMkT,10834,2020-03-20
دنيا بدالة,Cravata,5mIwLzcPi6ZqJvlhXEAm6M,10538,2020-03-20
Albak Yemchi Lhalo,Hatim Ammor,20GGj4yDFkeinW0YolAdmy,10416,2020-03-20
Favor,Zouhair Bahaoui,2dU2D16RX11z3PdnJfXvIi,10360,2020-03-20
CNLZ,"Soolking, Jul, Kliff",4n0GuLiZWsFR090ICuK133,10217,2020-03-20
Promo (feat. Damso),Ninho,1l3WcVBNpaXBIWGYefPV9b,9954,2020-03-20
Who's Bad,Soolking,30LxkdBTDQOhEqNDpgeKGf,9940,2020-03-20
Generation Tiktok,Don Bigg,67dE8KtQ5sIC7ydbl9YGQ9,9805,2020-03-20
Groupies,ElGrandeToto,02i751eiU2c0lKnvBTWuD8,9745,2020-03-20
Dangereuse,Soolking,4Zq6fo61NVmDpPDPX4RzjA,9715,2020-03-20
Someone You Loved,Lewis Capaldi,7qEHsqek33rTcFNT9PFqLf,9665,2020-03-20
6.3,"Naps, Ninho",6bzxAa3VCiIGzhjsxbHo5q,9613,2020-03-20
كوتوكوتو,Cheb,7o9FUaPEWBuC2MlDJ6d4aQ,9583,2020-03-20
Mira (feat. ElGrandeToto),Anas,3U6gSUElhmJXlYxLOp5L8W,9384,2020-03-20
Lghrib,L7or,4eJE5ZNP3lYj4ZLv7oRblQ,9383,2020-03-20
Señorita,"Shawn Mendes, Camila Cabello",6v3KW9xbzN5yKLt9YKDYA2,9336,2020-03-20
Sunday Best,Surfaces,1Cv1YLb4q0RzL6pybtaMLo,9231,2020-03-20
Solo,Soolking,4gwGqSEuQjQhp8p0lLUnWi,9196,2020-03-20
Zemër,"Soolking, Dhurata Dora",68av1mZz0VsIYXJWATZWUW,9102,2020-03-20
Pablo,ElGrandeToto,6myPGcRsuSC2k7llCkRdad,8978,2020-03-20
Biggy Boss,ElGrandeToto,12adrTRlkaWaV41Tv033fP,8942,2020-03-20
Guerilla,Soolking,7EAtJk0HzXQp2gpFeaaLzF,8867,2020-03-20
Fidèle,Maestro,0vEXPqhROQURy2x7FuLEcK,8843,2020-03-20
Circles,Post Malone,21jGcNKet2qwijlDFuPiPb,8823,2020-03-20
Au DD,PNL,5lCxlSBFyP5g4EhVypAoOu,8816,2020-03-20
Bébé allô,Soolking,5jkT15oLKovAivf5abLr4q,8793,2020-03-20
Memories,Maroon 5,2b8fOow8UzyDFAE27YhOZM,8707,2020-03-20
Moulaga,"Heuss L'enfoiré, Jul",5BfCoUcWNXcpyJfjXRIeyC,8705,2020-03-20
الغربة,Mok Saib,5VgTMdVuG2x5aZhZSW118r,8700,2020-03-20
Labass,"Mons, Flenn",06oGU00jMBw7CUMJP13qaD,8672,2020-03-20
Lalla,Muslim,7zOn1uZjJ7Rrz3A0w8i6YX,8578,2020-03-20
Loukan Ja Galbak,Douzi,0knYzfOHBTORfdmF5SjMGZ,8574,2020-03-20
Ne reviens pas,"Gradur, Heuss L'enfoiré",4TnFANpjVwVKWzkxNzIyFH,8542,2020-03-20
Maghrebins,"Mister You, Balti",4U5h7GaXXXNOLpuo5vr3dU,8527,2020-03-20
Folie,Soolking,2xCTVC7JjL3lKO4X35XEML,8294,2020-03-20
El Ghorba - Remix,"Mok Saib, Phobia Isaac",0mSJJOZ4TULM9UcJ1fgPpX,8290,2020-03-20
On ira,"Soolking, 13 Block",3A5cnDEIkcHa8RPGHoANth,8275,2020-03-20
Love,Soolking,2uCzxyrPdWAZcWNzoyUayU,8137,2020-03-20
Caballero,Muslim,6Ot7Xac6tL8ZrzqB7YmpzG,8079,2020-03-20
Safe Salina,Tawsen,3nxGncY2qgllUXakIYduKb,8056,2020-03-20
Lalala,"Y2K, bbno$",51Fjme0JiitpyXKuyQiCDo,8018,2020-03-20
Majnouna,Hind Ziadi,2zrT30ROq22gNR06kmDTzN,7988,2020-03-20
My Oh My (feat. DaBaby),Camila Cabello,3yOlyBJuViE2YSGn3nVE1K,7971,2020-03-20
WHATS POPPIN,Jack Harlow,1jaTQ3nqY3oAAYyCTbIvnM,7941,2020-03-20
No Time To Die,Billie Eilish,73SpzrcaHk0RQPFP73vqVR,7923,2020-03-20
Zipette,Ninho,1Lulg5ZiMEXy3QNwb1PB8I,7920,2020-03-20
Repeat After Me (Interlude),The Weeknd,40U8d12pC5UHqmHwXjHjjl,7918,2020-03-20
No Idea,Don Toliver,7AzlLxHn24DxjgQX73F9fU,7857,2020-03-20
La vie qu'on mène,Ninho,0Jh6iWjna1wk5le0Ahn7No,7857,2020-03-20
Let Me Down Slowly,Alec Benjamin,2qxmye6gAegTMjLKEBoR3d,7808,2020-03-20
Business,Soolking,4ODKZtXq3BOmMoA1hHySOS,7801,2020-03-20
Dybala,"Maes, Jul",4Nfak8iMF4kQfQ6Pa8Z79m,7677,2020-03-20
Ransom,Lil Tecca,1lOe9qE0vR9zwWQAOk6CoO,7582,2020-03-20
7elmetAdo3,ElGrandeToto,2KV1CtodwxT7h8K98dXNnk,7580,2020-03-20
Liberté,"Soolking, Ouled El Bahdja",2wpZaWXBctfgqGzGWiLD1b,7548,2020-03-20
ON,BTS,2QyuXBcV1LJ2rq01KhreMF,7548,2020-03-20
Lgana,Snor,3a1sLFpgkjz54jqsa1G6WI,7522,2020-03-20
Choix de vie (feat. Nassi),Anas,20SY4SHwiKL7j4lZTKkQyU,7491,2020-03-20
Supalonely,"BENEE, Gus Dapperton",4nK5YrxbMGZstTLbvj6Gxw,7321,2020-03-20
Lucid Dreams,Juice WRLD,285pBltuF7vW8TeWk8hdRR,7310,2020-03-20
My Lady,Muslim,2byj9JGvQMrCxdXzJGYr8R,7275,2020-03-20
Halala,Maestro,02KelNc6okzvPvZkIVw6e5,7274,2020-03-20
7elmetado 2,ElGrandeToto,5N8htWcwGU84nFmGvyKLdw,7237,2020-03-20
دكابوطابل,Zouhair Bahaoui,2F82KnRqMRq0zDi4uBVSlm,7157,2020-03-20
Mallina Feat 7toun,Ihab Amir,1hAwxGDmy4cSkI6qOTsRfA,7115,2020-03-20
What If I Told You That I Love You,Ali Gatie,3cqPu20DGTGUoZtbJH2Dmi,7042,2020-03-20
Until I Bleed Out,The Weeknd,2BcnxwxBuar5wjCaLqm5N3,6938,2020-03-20
A Ya Lil,Ily,1nRjVOFLduo55lFamOinIy,6905,2020-03-20
Bidaoui,ElGrandeToto,20xxauHsSIf5CkDxcNW2DG,6858,2020-03-20
Ensay,"Saad Lamjarred, Mohamed Ramadan",6azjD02gDO2ZarIZMs3eRk,6848,2020-03-20
Tusa,"KAROL G, Nicki Minaj",7k4t7uLgtOxPwTpFmtJNTY,6841,2020-03-20
Believer,Imagine Dragons,0pqnGHJpmpxLKifKRmU6WP,6815,2020-03-20
Espérance,Soolking,41khJYouW5ZuLiVzPFuljd,6786,2020-03-20
Aristocrate,Heuss L'enfoiré,7gNlaZaMIjRUfnAYd9Dvmt,6768,2020-03-20
Douleur,Soolking,569h9jUzPKP9q4jMRXnz6y,6761,2020-03-20
Amoureux tombé,"Lbenj, Mounim Slimani, DJ Med",3LM6LWSAHNfcYrOdoUdNlg,6752,2020-03-20
ZARGA,7-Toun,3T5TvGiNkXKKCgQWKhIfKU,6724,2020-03-20
Money In The Grave (Drake ft. Rick Ross),Drake,5ry2OE6R2zPQFDO85XkgRb,6688,2020-03-20
Skechers,DripReport,2alc8VZAzDgdAsL2QMk3hu,6679,2020-03-20
Street,Maes,7x3kHHEczVkeuuFkUKjUv7,6652,2020-03-20
Roma,Moro,6K2FveASHdo1teJ29xQ3qt,6624,2020-03-20
Forever (feat. Post Malone & Clever),Justin Bieber,2ZlCGeK30BLRNSPC832pNZ,6497,2020-03-20
Chi Wqat Feat Beathoven,Jaylann,2CKjtgKWf11LrzGLzEEJSb,6456,2020-03-20
I Don't Care (with Justin Bieber),Ed Sheeran,0hVXuCcriWRGvwMV1r5Yn9,6428,2020-03-20
It's You,Ali Gatie,5DqdesEfbRyOlSS3Tf6c29,6371,2020-03-20
Lose Control,"MEDUZA, Becky Hill, Goodboys",7CHi4DtfK4heMlQaudCuHK,6347,2020-03-20
High Fashion (feat. Mustard),Roddy Ricch,07KXEDMj78x68D884wgVEm,6333,2020-03-20
SICKO MODE,Travis Scott,2xLMifQCjDGFmkHkpNLD9h,6299,2020-03-20
2030,LFERDA,2kKgJ5310KnLLwme4lCH4D,6264,2020-03-20
Jennifer (feat. Soolking),Ghali,0vweNYeRPON18eHikCdtkz,6214,2020-03-20
SAD!,XXXTENTACION,3ee8Jmje8o58CHK66QrVC2,6183,2020-03-20
Boss Bitch,Doja Cat,78qd8dvwea0Gosb6Fe6j3k,6133,2020-03-20
Moonlight,XXXTENTACION,0JP9xo3adEtGSdUEISiszL,6116,2020-03-20
Khalouha Tahdar,Douzi,0FOXfIud0Tngb9FKcY3GmC,6108,2020-03-20
Salam,Saad Lamjarred,67BBC30YX6nwugVuUOWEHH,6107,2020-03-20
Bla Onwane,Hatim Ammor,5SIHP5mVP4znTOBAQn8CIB,6102,2020-03-20
A l'ammoniaque,PNL,1gVnckXtTdCoLwtiPPqlQS,6099,2020-03-20
Adore You,Harry Styles,3jjujdWJ72nww5eGnfs2E7,6028,2020-03-20
MD (feat. Niska),4Keus,7HnZCmNXgva6N3kZiK0NTn,5995,2020-03-20
Déjà-vu,ElGrandeToto,5kt9JjtJcxPjpJf1K6cEt2,5971,2020-03-20
7ARRAGA,"Lartiste, 7ari",1KCBKqqyBIEa2btXmfuPyk,5962,2020-03-20
Physical,Dua Lipa,5px6upUHM3fhOP621Edp4V,5955,2020-03-20
Without Me,Halsey,6FZDfxM3a3UCqtzo5pxSLZ,5928,2020-03-20
Wayli Wayli,Cheb Bilal,7kIE6D8Mo1ai8nz7zdk8u8,5911,2020-03-20
7 rings,Ariana Grande,6ocbgoVGwYJhOv1GgI9NsF,5885,2020-03-20
Blanka,PNL,295SxdR1DqunCNwd0U767w,5844,2020-03-20
Mama,Muslim,3Sza4oAVIgpyqM8NOygc3Y,5776,2020-03-20
Can We Kiss Forever?,"Kina, Adriana Proenza",58wyJLv6yH1La9NIZPl3ne,5769,2020-03-20
Loin de moi,Naza,30kxl4FnaEFS2qZkec3Zak,5701,2020-03-20
rockstar (feat. 21 Savage),Post Malone,0e7ipj03S05BNilyu5bRzt,5696,2020-03-20
Deux frères,PNL,6hzi3AGB39FjxFqcjgbWs7,5637,2020-03-20
OUT WEST (feat. Young Thug),"JACKBOYS, Travis Scott",6gi6y1xwmVszDWkUqab1qw,5623,2020-03-20
Black Swan,BTS,3bkkMZEAhx7rTVz1C0itRQ,5615,2020-03-20
Respect,LFERDA,3MZsIkp6OUggAEIMuMHnqg,5604,2020-03-20
when the party's over,Billie Eilish,43zdsphuZLzwA9k4DJhU0I,5602,2020-03-20
Ya la Laa,DYSTINCT,0pqGNW2u6uepefUa0L3KbA,5589,2020-03-20
Old Town Road - Remix,"Lil Nas X, Billy Ray Cyrus",2YpeDb67231RjR0MgVLzsG,5563,2020-03-20
Get You The Moon (feat. Snøw),Kina,4ZLzoOkj0MPWrTLvooIuaa,5550,2020-03-20
Zmagri (feat. Mister You),7liwa,7qo7FsdN1VsOmTtz9hEfP7,5543,2020-03-20
P2,Lil Uzi Vert,3kW4z2pIj5VY5fLjBrMRL5,5532,2020-03-20
Moral of the Story,Ashe,2nC3QhMI9reBIOWutbU3Tj,5522,2020-03-20
Rrr3d,Stormy,6mQypWGIKYqhoXosKpbkd1,5522,2020-03-20
That Way - Bonus Track,Lil Uzi Vert,2ajzBr7vwHTEBeqDzcsNRC,5457,2020-03-20
Karma,Madd,3pkwwEMeus1d9l6b6GDnnI,5389,2020-03-20
Beautiful People (feat. Khalid),Ed Sheeran,70eFcWOvlMObDhURTqT4Fv,5298,2020-03-20
goosebumps,Travis Scott,6gBFPUFcJLzWGx4lenP6h2,5296,2020-03-20
Ma belle,Moha La Squale,3Aq1SJ1hWlfazx8IIC6u1D,5290,2020-03-20
"Babor (with Shayfeen, Hornet La Frappe)",Naar,7lQ4zoePWgQYIQ0PFeav8E,5268,2020-03-20
Walk Em Down (feat. Roddy Ricch),NLE Choppa,4cSSL3YafYjM3yjgFO1vJg,5262,2020-03-20
Daba Tzian,Saad Lamjarred,2JixJsGhTrxfI43ovxYNpE,5262,2020-03-20
Dalida,Soolking,7vSQVx20cqaYOVAVJwj00p,5232,2020-03-20
M.I.L.S 3,Ninho,3CdDFnkFxwd6mPZtTR9JzN,5227,2020-03-20
ily (i love you baby) (feat. Emilee),Surf Mesa,62aP9fBQKYKxi7PDXwcUAS,5218,2020-03-20
Ça fait des années,"Soolking, Cheb Mami",0QPlafvsnmTJBvGNek2cI8,54933,2020-03-27
Fratello,"Tagne, Stormy, Khtek",1qyW1JwKt2ZIJwGpwWAxo7,48071,2020-03-27
The Box,Roddy Ricch,0nbXyq5TXYPCO7pr3N8S4I,36204,2020-03-27
Meleğim,"Soolking, Dadju",0BD9boQC7jUTWkAoib4Z0d,33759,2020-03-27
Mikasa,ElGrandeToto,35qWjwAz2QFDed4Jb5gTSG,31811,2020-03-27
Hors Série - RapRapRapRap,"ElGrandeToto, Draganov, Don Bigg, Khtek",3qLbEQPE0mktP3s6JHn5oM,31185,2020-03-27
VitamineDZ,ElGrandeToto,52X7AoBCW2cOweH2wDF2V7,30654,2020-03-27
Asif Habibi Feat Fnaire,Saad Lamjarred,4pCRO5am9BGkALWYe1Mg1X,29830,2020-03-27
Blinding Lights,The Weeknd,0VjIjW4GlUZAMYd2vXMi3b,28440,2020-03-27
Roses - Imanbek Remix,SAINt JHN,24Yi9hE78yPEbZ4kxyoXAI,28080,2020-03-27
Falling,Trevor Daniel,2rRJrJEo19S2J82BDsQ3F7,27160,2020-03-27
Godzilla (feat. Juice WRLD),Eminem,7FIWs0pqAYbP91WWM0vlTQ,26740,2020-03-27
Lazem Alina Nsebro,Zouhair Bahaoui,0DLre2bxjxvLh0RVp76sHK,24418,2020-03-27
Ddd,"Don Bigg, ElGrandeToto",34auFYlw0zhZWmAzsYcFVd,22928,2020-03-27
death bed (coffee for your head),"Powfu, beabadoobee",7eJMfftS33KTjuF7lTsMCx,22890,2020-03-27
Dance Monkey,Tones And I,1rgnBhdG2JDFTbYkYRZAku,22795,2020-03-27
Lambada,Mons,0KuQww2BKIrK3VZXUeJ8ms,22299,2020-03-27
Don't Start Now,Dua Lipa,3PfIrDoz19wz7qK7tYeu62,22019,2020-03-27
De9a De9a,Snor,73jpPysVoCCErgJk4g91R4,21551,2020-03-27
Alach Ya Lil,Hatim Ammor,6j1Y4fr04M40b6gwnPrM9N,19585,2020-03-27
OK BB,Lbenj,1Nyh4t2z67Lp7kiTDccWtu,18151,2020-03-27
Ghdara,Lbenj,4dubObJligmxslR7v5R6o6,18133,2020-03-27
ROXANNE,Arizona Zervas,696DnlkuDOXcMAnKlTgXXK,17383,2020-03-27
7elmet Ado 4,ElGrandeToto,0lIBuKdkNrf1jVSwfMpVEG,17317,2020-03-27
Pay No Mind,"Madd, Qaayel",0pi2GFDC2vil6vNBnrAfIs,16715,2020-03-27
No Love No Stress,Lbenj,5thnUWA04546FsW7YWvvLA,16684,2020-03-27
Blueberry Faygo,Lil Mosey,22LAwLoDA5b4AaGSkg6bKW,16471,2020-03-27
Suzana,7-Toun,7bbyBt4KcZCnG7sc4xLKE2,16441,2020-03-27
Lettre à une femme,Ninho,5HEtuK03ygUzqca6yfgOYZ,16429,2020-03-27
Intentions (feat. Quavo),Justin Bieber,4umIPjkehX1r7uhmGvXiSV,16332,2020-03-27
Hayati,"Soolking, MERO",3tSy9yUo0rb1LR61CS5O7l,15600,2020-03-27
In Your Eyes,The Weeknd,7szuecWAPwGoV1e5vGu8tl,15154,2020-03-27
360,Manal,5C5YB1fSSWZ95h0aFX51Us,14881,2020-03-27
Bellar,Stormy,66oV2VbtOx3tCFzFnE6AgS,14687,2020-03-27
Life Is Good (feat. Drake),Future,5yY9lUy8nbvjM1Uyo1Uqoc,14412,2020-03-27
Wouli Liya,"Dadju, Kaly, Soolking, Aymane Serhani",3I7MRe6fdlZX3GQxSNT88k,14321,2020-03-27
Mahragan Bent El Geran,"Hassan Shakosh, Omar Kamal",2vSLxBSZoK0eha4AuhZlXV,14319,2020-03-27
KNZ,Inkonnu,3YqEI4fpQFI8cYZiZzOyFj,14247,2020-03-27
Mehtar,Adil Assil,31x6Tte7fbKz22fz5cJhf3,13958,2020-03-27
NTA,Manal,1Asv77Jhpw1FA6YjA5wwuV,13892,2020-03-27
Say So,Doja Cat,3Dv1eDb0MEgF93GpLXlucZ,13700,2020-03-27
Nike,ISSAM,0xhnC8Xgsi27Ze21INGWoP,13639,2020-03-27
Break My Heart,Dua Lipa,017PF4Q3l4DBUiWoXk4OWT,13587,2020-03-27
everything i wanted,Billie Eilish,3ZCTVFBt2Brf31RLEnCkWJ,12434,2020-03-27
bad guy,Billie Eilish,2Fxmhks0bxGSBdJ92vM42m,12335,2020-03-27
Maryline,"Soolking, SCH",5ABgHMFBW11e4EtdXObQro,12300,2020-03-27
lovely (with Khalid),Billie Eilish,0u2P5u6lvoDfwTYjAADbn4,12204,2020-03-27
After Hours,The Weeknd,2p8IUWQDrpjuFltbdgLOag,11958,2020-03-27
BELIEVE IT,"PARTYNEXTDOOR, Rihanna",4HDCLYli2SUdkq9OjmvhSD,11834,2020-03-27
Labass,"Mons, Flenn",06oGU00jMBw7CUMJP13qaD,11633,2020-03-27
YA Lili,Inkonnu,12NyGvp4yFJys8L5XHo7FD,11613,2020-03-27
Favor,Zouhair Bahaoui,2dU2D16RX11z3PdnJfXvIi,11603,2020-03-27
Godzilla,Moro,2O866dotlltmzcngBvEa31,11534,2020-03-27
Waya Lghram,Mehdi Mozayine,3JS2xB6j5bvtlTQ4XT8wP9,11512,2020-03-27
Mali Yana,Ayoub Africano,3HJdVPapi1uQJsbdzz4akB,11285,2020-03-27
Distant,"Maes, Ninho",1Sb7QJRawbARgpMqyYNMkT,11139,2020-03-27
Flakka,Fat Mizzo,7bfT9te1VZlMY5mO5ESi8H,11009,2020-03-27
HIGHEST IN THE ROOM,Travis Scott,3eekarcy7kvN4yt5ZFzltW,10986,2020-03-27
Blanche,"Maes, Booba",5GyyPRvEwdI4wJSUbzxHQv,10947,2020-03-27
Generation Tiktok,Don Bigg,67dE8KtQ5sIC7ydbl9YGQ9,10801,2020-03-27
La Kichta,"Soolking, Heuss L'enfoiré",0Iyt1ZnlZibH8QdEKrGMTR,10712,2020-03-27
Someone You Loved,Lewis Capaldi,7qEHsqek33rTcFNT9PFqLf,10654,2020-03-27
Mira (feat. ElGrandeToto),Anas,3U6gSUElhmJXlYxLOp5L8W,10650,2020-03-27
Lghrib,L7or,4eJE5ZNP3lYj4ZLv7oRblQ,10574,2020-03-27
Turks (feat. Travis Scott),"NAV, Gunna",0lSZh5W0wDeurkGzLYY6hf,10487,2020-03-27
الغربة,Mok Saib,5VgTMdVuG2x5aZhZSW118r,10485,2020-03-27
كوتوكوتو,Cheb,7o9FUaPEWBuC2MlDJ6d4aQ,10365,2020-03-27
Physical,Dua Lipa,3AzjcOeAmA57TIOr9zF1ZW,9993,2020-03-27
Sunday Best,Surfaces,1Cv1YLb4q0RzL6pybtaMLo,9911,2020-03-27
Yummy,Justin Bieber,16wAOAZ2OkqoIDN7TpChjR,9826,2020-03-27
Moulaga,"Heuss L'enfoiré, Jul",5BfCoUcWNXcpyJfjXRIeyC,9778,2020-03-27
Albak Yemchi Lhalo,Hatim Ammor,20GGj4yDFkeinW0YolAdmy,9621,2020-03-27
Circles,Post Malone,21jGcNKet2qwijlDFuPiPb,9506,2020-03-27
Boss Bitch,Doja Cat,78qd8dvwea0Gosb6Fe6j3k,9504,2020-03-27
Groupies,ElGrandeToto,02i751eiU2c0lKnvBTWuD8,9483,2020-03-27
Supalonely,"BENEE, Gus Dapperton",4nK5YrxbMGZstTLbvj6Gxw,9447,2020-03-27
Maghrebins,"Mister You, Balti",4U5h7GaXXXNOLpuo5vr3dU,9274,2020-03-27
Marbella,Soolking,5R9AMdPbJMRiqmE6Gd33hP,9211,2020-03-27
Caballero,Muslim,6Ot7Xac6tL8ZrzqB7YmpzG,9199,2020-03-27
WHATS POPPIN,Jack Harlow,1jaTQ3nqY3oAAYyCTbIvnM,9166,2020-03-27
Señorita,"Shawn Mendes, Camila Cabello",6v3KW9xbzN5yKLt9YKDYA2,9142,2020-03-27
My Lady,Muslim,2byj9JGvQMrCxdXzJGYr8R,9084,2020-03-27
Safe Salina,Tawsen,3nxGncY2qgllUXakIYduKb,8996,2020-03-27
Lalla,Muslim,7zOn1uZjJ7Rrz3A0w8i6YX,8992,2020-03-27
دنيا بدالة,Cravata,5mIwLzcPi6ZqJvlhXEAm6M,8978,2020-03-27
6.3,"Naps, Ninho",6bzxAa3VCiIGzhjsxbHo5q,8913,2020-03-27
Loukan Ja Galbak,Douzi,0knYzfOHBTORfdmF5SjMGZ,8716,2020-03-27
Savage,Megan Thee Stallion,55CHeLEfn5iJ0IIkgaa4si,8674,2020-03-27
Memories,Maroon 5,2b8fOow8UzyDFAE27YhOZM,8660,2020-03-27
Au DD,PNL,5lCxlSBFyP5g4EhVypAoOu,8651,2020-03-27
Promo (feat. Damso),Ninho,1l3WcVBNpaXBIWGYefPV9b,8646,2020-03-27
