Title,Artist,Song ID,Streams,Chart Date
Shallow,"Lady Gaga, Bradley Cooper",2VxeLyX666F8uXCJ0dZF8B,21172,2019-12-27
Lucid Dreams,Juice WRLD,285pBltuF7vW8TeWk8hdRR,21105,2019-12-27
Dancing With A Stranger (with Normani),Sam Smith,6Qs4SXO9dwPj5GKvVOv8Ki,20975,2019-12-27
Sweet but Psycho,Ava Max,25sgk305KZfyuqVBQIahim,20633,2019-12-27
Before You Go,Lewis Capaldi,2gMXnyrvIjhVBUZwvLZDMP,20459,2019-12-27
Graveyard,Halsey,6V9fHiv84WlVTg7CSnIVY2,20425,2019-12-27
Look At Her Now,Selena Gomez,4yI3HpbSFSgFZtJP2kDe5m,20266,2019-12-27
You Need To Calm Down,Taylor Swift,6RRNNciQGZEXnqk8SQ9yv5,20136,2019-12-27
AmaDM,"Samthing Soweto, DJ Maphorisa, Kabza De Small, Mfr Souls",3mg7ZslxjvREwg9Y41MgwT,20103,2019-12-27
Up All Night,Khalid,1mpD5Q8IM32I4bF6eCpU74,20052,2019-12-27
Had Enough (feat. Quavo & Offset),Don Toliver,2jrAaawDRCn1JjeouxAyDN,19885,2019-12-27
Something About You (feat. DJ Maphorisa & Kabza De Small),Sha Sha,7aC4nFXiy7P6nCIgCj4fau,19435,2019-12-27
7 rings,Ariana Grande,6ocbgoVGwYJhOv1GgI9NsF,19358,2019-12-27
WHAT TO DO? (feat. Don Toliver),"JACKBOYS, Travis Scott",4AO1XhrgJczQ9bNVxdfKQe,19172,2019-12-27
I Like Me Better,Lauv,2P91MQbaiQOfbiz9VqhqKQ,18943,2019-12-27
Family,"The Chainsmokers, Kygo",3TKpJrY9q49Mj1JOsM9zGL,18911,2019-12-27
Futsal Shuffle 2020,Lil Uzi Vert,2Ec33AVlkTTq8BHFgBTdQs,18645,2019-12-27
Own It (feat. Ed Sheeran & Burna Boy),Stormzy,4QPEwDdOMhY7rNS05mTyMR,18619,2019-12-27
Never Really Over,Katy Perry,5PYQUBXc7NYeI1obMKSJK0,18597,2019-12-27
Piece Of Your Heart,"MEDUZA, Goodboys",1DFD5Fotzgn6yYXkYsKiGs,18576,2019-12-27
Bandit (with YoungBoy Never Broke Again),Juice WRLD,6Gg1gjgKi2AK4e0qzsR7sd,18356,2019-12-27
