Title,Artist,Song ID,Streams,Chart Date 
Perfect,Ed Sheeran,0tgVpDi06FyKpA1z0VMD4v,6198,2020-03-27
Love Again,Dua Lipa,4rPkN1FMzQyFNP9cLUGIIB,6178,2020-03-27
"thank u, next",Ariana Grande,3e9HZxeyfWwjeyPAMmWSSQ,6122,2020-03-27
July,Noah Cyrus,5a6pdCHlWS2ekOOQ70QnAr,6115,2020-03-27
Graveyard,Halsey,2ufmtcIFdFpuUYBPXK5f67,6091,2020-03-27
Never Seen the Rain,Tones And I,2grAr8pWMuLWn8ZYEE9wDV,6086,2020-03-27
Something Just Like This,"The Chainsmokers, Coldplay",6RUKPb4LETWmmr3iAEQktW,6079,2020-03-27
Too Good At Goodbyes,Sam Smith,1mXVgsBdtIVeCLJnSnmtdV,6075,2020-03-27
F.N,Lil Tjay,0RLLvYBopDwooCyvnTwgYu,6065,2020-03-27
Legends,Juice WRLD,1Knctxx9vGZxpZfF66BIEa,6030,2020-03-27
Sweet but Psycho,Ava Max,25sgk305KZfyuqVBQIahim,6029,2020-03-27
What A Man Gotta Do,Jonas Brothers,4wNIkl5XGiAACjFBlDWuSd,6019,2020-03-27
Mean It,"Lauv, LANY",3uc8AGNL0KbvISIrjnfRvN,5987,2020-03-27
The London (feat. J. Cole & Travis Scott),Young Thug,3s4mrPrEFFPF0LmAfutW0n,5974,2020-03-27
Yellow Hearts,Ant Saunders,2W4yABdLc4Jnds67Poi5Nl,5966,2020-03-27
"fuck, i'm lonely (with Anne-Marie)",Lauv,09PGubKAMryhOWv1LHpCYz,5917,2020-03-27
Bruises,Lewis Capaldi,4Of7rzpRpV1mWRbhp5rAqG,5917,2020-03-27
Photograph,Ed Sheeran,6fxVffaTuwjgEk5h9QyRjy,5908,2020-03-27
Trampoline (with ZAYN),SHAED,2ez6qvOTHKeI3ss80NGqnI,5896,2020-03-27
Hindi Tayo Pwede,The Juans,6VqZS3Wmf53pbfDBVEYvnP,5871,2020-03-27
Rare,Selena Gomez,7HMmFQsKsljwTw8bS7lu19,5832,2020-03-27
Youngblood,5 Seconds of Summer,2iUXsYOEPhVqEBwsqP70rE,5828,2020-03-27
Lover (Remix) [feat. Shawn Mendes],Taylor Swift,3i9UVldZOE0aD0JnyfAZZ0,5814,2020-03-27
All of Me,John Legend,3U4isOIWM3VvDubwSI3y7a,5791,2020-03-27
Selfish,Madison Beer,4PV0uE5pZSh44E3NqNNDEH,5775,2020-03-27
Futsal Shuffle 2020 - Bonus Track,Lil Uzi Vert,2fOlBMkWR7lXJfqp5VTbDG,5713,2020-03-27
Baby Pluto,Lil Uzi Vert,7hav1MHURQf5SAoPk0egqh,5711,2020-03-27
Will,Joyner Lucas,40ijlFtuamT3J2zR2mwfmm,5708,2020-03-27
Black Swan,BTS,3bkkMZEAhx7rTVz1C0itRQ,5690,2020-03-27
Pagtingin,Ben&Ben,5l9g7py8RCblcvbZgGQgSd,5689,2020-03-27
Nothing Compares - Bonus Track,The Weeknd,14mgSrrQRN8K9HaVHhKjze,5683,2020-03-27
All Girls Are The Same,Juice WRLD,4VXIryQMWpIdGgYR4TrjT1,5650,2020-03-27
223's (feat. 9lokknine),YNW Melly,29ZXwWOOLz9t5fa3eT3i7T,5637,2020-03-27
Dancing On My Own,Calum Scott,2BOqDYLOJBiMOXShCV1neZ,5621,2020-03-27
Ayy Macarena,Tyga,6LcauUZjF1eXQrgqMUecHX,5617,2020-03-27
Good as Hell (feat. Ariana Grande),Lizzo,2rjjNUYONZqC7wSd1i6OFq,5598,2020-03-27
Fuck Love (feat. Trippie Redd),XXXTENTACION,7AQim7LbvFVZJE3O8TYgf2,5596,2020-03-27
Better Now,Post Malone,7dt6x5M1jzdTEt8oCbisTK,5589,2020-03-27
FML,Arizona Zervas,6lruHh1jF7ezgbLv72xYmf,5586,2020-03-27
Boy With Luv (feat. Halsey),BTS,5KawlOMHjWeUjQtnuRs22c,5565,2020-03-27
Toosie Slide,Drake,127QTOFJsJQp5LbJbu3A1y,60498,2020-04-03
The Box,Roddy Ricch,0nbXyq5TXYPCO7pr3N8S4I,55392,2020-04-03
Blinding Lights,The Weeknd,0VjIjW4GlUZAMYd2vXMi3b,40804,2020-04-03
Blueberry Faygo,Lil Mosey,22LAwLoDA5b4AaGSkg6bKW,39264,2020-04-03
Roses - Imanbek Remix,SAINt JHN,24Yi9hE78yPEbZ4kxyoXAI,36005,2020-04-03
Don't Start Now,Dua Lipa,3PfIrDoz19wz7qK7tYeu62,35686,2020-04-03
Falling,Trevor Daniel,2rRJrJEo19S2J82BDsQ3F7,34850,2020-04-03
Dance Monkey,Tones And I,1rgnBhdG2JDFTbYkYRZAku,34235,2020-04-03
death bed (coffee for your head),"Powfu, beabadoobee",7eJMfftS33KTjuF7lTsMCx,33359,2020-04-03
Intentions (feat. Quavo),Justin Bieber,4umIPjkehX1r7uhmGvXiSV,27449,2020-04-03
ROXANNE,Arizona Zervas,696DnlkuDOXcMAnKlTgXXK,26678,2020-04-03
Say So,Doja Cat,3Dv1eDb0MEgF93GpLXlucZ,26049,2020-04-03
Skechers,DripReport,2alc8VZAzDgdAsL2QMk3hu,24904,2020-04-03
Sunday Best,Surfaces,1Cv1YLb4q0RzL6pybtaMLo,22862,2020-04-03
In Your Eyes,The Weeknd,7szuecWAPwGoV1e5vGu8tl,22243,2020-04-03
Circles,Post Malone,21jGcNKet2qwijlDFuPiPb,21561,2020-04-03
Godzilla (feat. Juice WRLD),Eminem,7FIWs0pqAYbP91WWM0vlTQ,21413,2020-04-03
Someone You Loved,Lewis Capaldi,7qEHsqek33rTcFNT9PFqLf,21163,2020-04-03
Supalonely,"BENEE, Gus Dapperton",4nK5YrxbMGZstTLbvj6Gxw,20723,2020-04-03
Memories,Maroon 5,2b8fOow8UzyDFAE27YhOZM,20110,2020-04-03
lovely (with Khalid),Billie Eilish,0u2P5u6lvoDfwTYjAADbn4,18818,2020-04-03
Break My Heart,Dua Lipa,017PF4Q3l4DBUiWoXk4OWT,18693,2020-04-03
Life Is Good (feat. Drake),Future,5yY9lUy8nbvjM1Uyo1Uqoc,17812,2020-04-03
Savage,Megan Thee Stallion,55CHeLEfn5iJ0IIkgaa4si,17693,2020-04-03
Boss Bitch,Doja Cat,78qd8dvwea0Gosb6Fe6j3k,17007,2020-04-03
After Hours,The Weeknd,2p8IUWQDrpjuFltbdgLOag,16981,2020-04-03
WHATS POPPIN,Jack Harlow,1jaTQ3nqY3oAAYyCTbIvnM,16498,2020-04-03
Turks (feat. Travis Scott),"NAV, Gunna",0lSZh5W0wDeurkGzLYY6hf,16293,2020-04-03
BELIEVE IT,"PARTYNEXTDOOR, Rihanna",4HDCLYli2SUdkq9OjmvhSD,15729,2020-04-03
Adore You,Harry Styles,3jjujdWJ72nww5eGnfs2E7,15603,2020-04-03
bad guy,Billie Eilish,2Fxmhks0bxGSBdJ92vM42m,15023,2020-04-03
Señorita,"Shawn Mendes, Camila Cabello",6v3KW9xbzN5yKLt9YKDYA2,14969,2020-04-03
SAD!,XXXTENTACION,3ee8Jmje8o58CHK66QrVC2,14967,2020-04-03
Ransom,Lil Tecca,1lOe9qE0vR9zwWQAOk6CoO,14282,2020-04-03
Warqa,Saif Amer,6mwaAeZONHdnqokoNj7fV0,13974,2020-04-03
Moonlight,XXXTENTACION,0JP9xo3adEtGSdUEISiszL,13846,2020-04-03
Physical,Dua Lipa,3AzjcOeAmA57TIOr9zF1ZW,13666,2020-04-03
"10,000 Hours (with Justin Bieber)",Dan + Shay,2wrJq5XKLnmhRXHIAf9xBa,13639,2020-04-03
Yummy,Justin Bieber,16wAOAZ2OkqoIDN7TpChjR,13595,2020-04-03
everything i wanted,Billie Eilish,3ZCTVFBt2Brf31RLEnCkWJ,13554,2020-04-03
CITY OF ANGELS,24kGoldn,6ap9lSRJ0iLriGLqoJ44cq,13265,2020-04-03
High Fashion (feat. Mustard),Roddy Ricch,07KXEDMj78x68D884wgVEm,13094,2020-04-03
FIND MY WAY,DaBaby,1lGHa2pwYzxQHFBUynhLtO,13037,2020-04-03
Lucid Dreams,Juice WRLD,285pBltuF7vW8TeWk8hdRR,12659,2020-04-03
Lalala,"Y2K, bbno$",51Fjme0JiitpyXKuyQiCDo,12507,2020-04-03
My Oh My (feat. DaBaby),Camila Cabello,3yOlyBJuViE2YSGn3nVE1K,12207,2020-04-03
Heartless,The Weeknd,6bnF93Rx87YqUBLSgjiMU8,11982,2020-04-03
Beautiful People (feat. Khalid),Ed Sheeran,70eFcWOvlMObDhURTqT4Fv,11505,2020-04-03
If the World Was Ending - feat. Julia Michaels,JP Saxe,2kJwzbxV2ppxnQoYw4GLBZ,11443,2020-04-03
Hope,XXXTENTACION,2ZRo7axmMPeSVUvDbGkJah,11389,2020-04-03
Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee",0RiRZpuVRbi7oqRdSMwhQY,11345,2020-04-03
Before You Go,Lewis Capaldi,2gMXnyrvIjhVBUZwvLZDMP,11283,2020-04-03
HIGHEST IN THE ROOM,Travis Scott,3eekarcy7kvN4yt5ZFzltW,11252,2020-04-03
Jocelyn Flores,XXXTENTACION,7m9OqQk4RVRkw9JJdeAw96,11194,2020-04-03
Like That (feat. Gucci Mane),Doja Cat,4EivmOT13NMpNSfTKn9p4s,11058,2020-04-03
Get You The Moon (feat. Snøw),Kina,4ZLzoOkj0MPWrTLvooIuaa,10999,2020-04-03
hot girl bummer,blackbear,7aiClxsDWFRQ0Kzk5KI5ku,10796,2020-04-03
P2,Lil Uzi Vert,3kW4z2pIj5VY5fLjBrMRL5,10723,2020-04-03
It's You,Ali Gatie,5DqdesEfbRyOlSS3Tf6c29,10574,2020-04-03
Suicidal (Remix) [feat. Juice WRLD],YNW Melly,4S2uhQE8L9V6p7rj7SiauJ,10466,2020-04-03
the remedy for a broken heart (why am I so in love),XXXTENTACION,4UKCKdYiLN6IMA5ZESUTL7,10463,2020-04-03
Know Your Worth,"Khalid, Disclosure",0TrPqhAMoaKUFLR7iYDokf,10385,2020-04-03
Forever (feat. Post Malone & Clever),Justin Bieber,2ZlCGeK30BLRNSPC832pNZ,10278,2020-04-03
Poppin (feat. Lil Pump & Smokepurpp),KSI,7x6t40pKRU1h9fFx7124wf,10155,2020-04-03
عشق,Faisal Abdulkareem,725MeomdTm3bEr07Mzhgma,10127,2020-04-03
Let Me Down Slowly,Alec Benjamin,2qxmye6gAegTMjLKEBoR3d,10100,2020-04-03
I Don't Care (with Justin Bieber),Ed Sheeran,0hVXuCcriWRGvwMV1r5Yn9,10075,2020-04-03
Without Me,Halsey,6FZDfxM3a3UCqtzo5pxSLZ,10055,2020-04-03
Selfish,Madison Beer,4PV0uE5pZSh44E3NqNNDEH,9729,2020-04-03
Like It Is,"Kygo, Zara Larsson, Tyga",3frUvGrmGcay91lvFbOgsN,9648,2020-04-03
What If I Told You That I Love You,Ali Gatie,3cqPu20DGTGUoZtbJH2Dmi,9464,2020-04-03
Moral of the Story,Ashe,2nC3QhMI9reBIOWutbU3Tj,9419,2020-04-03
Believer,Imagine Dragons,0pqnGHJpmpxLKifKRmU6WP,9392,2020-04-03
Save Your Tears,The Weeknd,5QO79kh1waicV47BqGRL3g,9273,2020-04-03
Ballin' (with Roddy Ricch),Mustard,3QzAOrNlsabgbMwlZt7TAY,9100,2020-04-03
No Idea,Don Toliver,7AzlLxHn24DxjgQX73F9fU,9097,2020-04-03
Suicidal,YNW Melly,1iSqfoUFnQwV0QW1EfUit8,9057,2020-04-03
Can We Kiss Forever?,"Kina, Adriana Proenza",58wyJLv6yH1La9NIZPl3ne,9037,2020-04-03
rockstar (feat. 21 Savage),Post Malone,0e7ipj03S05BNilyu5bRzt,8938,2020-04-03
Happier,"Marshmello, Bastille",2dpaYNEQHiRxtZbfNsse99,8921,2020-04-03
عائلة 25,ريكلس,4fGAadpgdJnGHtPmcPwDNT,8857,2020-04-03
Say You Won't Let Go,James Arthur,5uCax9HTNlzGybIStD3vDh,8729,2020-04-03
Lose You To Love Me,Selena Gomez,4l0Mvzj72xxOpRrp6h8nHi,8724,2020-04-03
Bandit (with YoungBoy Never Broke Again),Juice WRLD,6Gg1gjgKi2AK4e0qzsR7sd,8716,2020-04-03
2002,Anne-Marie,2BgEsaKNfHUdlh97KmvFyo,8626,2020-04-03
7 rings,Ariana Grande,6ocbgoVGwYJhOv1GgI9NsF,8452,2020-04-03
Myron,Lil Uzi Vert,56uXDJRCuoS7abX3SkzHKQ,8247,2020-04-03
ily (i love you baby) (feat. Emilee),Surf Mesa,62aP9fBQKYKxi7PDXwcUAS,8246,2020-04-03
Walk Em Down (feat. Roddy Ricch),NLE Choppa,4cSSL3YafYjM3yjgFO1vJg,8229,2020-04-03
Eastside (with Halsey & Khalid),benny blanco,7FGq80cy8juXBCD2nrqdWU,8155,2020-04-03
Money In The Grave (Drake ft. Rick Ross),Drake,5ry2OE6R2zPQFDO85XkgRb,8121,2020-04-03
No Time To Die,Billie Eilish,73SpzrcaHk0RQPFP73vqVR,8095,2020-04-03
Lose Control,"MEDUZA, Becky Hill, Goodboys",7CHi4DtfK4heMlQaudCuHK,8027,2020-04-03
That Way - Bonus Track,Lil Uzi Vert,2ajzBr7vwHTEBeqDzcsNRC,7923,2020-04-03
OUT WEST (feat. Young Thug),"JACKBOYS, Travis Scott",6gi6y1xwmVszDWkUqab1qw,7894,2020-04-03
Old Town Road - Remix,"Lil Nas X, Billy Ray Cyrus",2YpeDb67231RjR0MgVLzsG,7888,2020-04-03
Mahragan Bent El Geran,"Hassan Shakosh, Omar Kamal",2vSLxBSZoK0eha4AuhZlXV,7887,2020-04-03
Dancing With A Stranger (with Normani),Sam Smith,6Qs4SXO9dwPj5GKvVOv8Ki,7801,2020-04-03
Sucker,Jonas Brothers,22vgEDb5hykfaTwLuskFGD,7743,2020-04-03
BOP,DaBaby,6Ozh9Ok6h4Oi1wUSLtBseN,7711,2020-04-03
Maktoob Ma Artah,Ahmed Al Maslawi,2YKeexcZTaMatMTfts9SmG,7650,2020-04-03
Never Really Over,Katy Perry,5PYQUBXc7NYeI1obMKSJK0,7636,2020-04-03
changes,XXXTENTACION,7AFASza1mXqntmGtbxXprO,7574,2020-04-03
Everybody Dies In Their Nightmares,XXXTENTACION,3GVkPk8mqxz0itaAriG1L7,7475,2020-04-03
I Like Me Better,Lauv,2P91MQbaiQOfbiz9VqhqKQ,7406,2020-04-03
Takeaway,"The Chainsmokers, ILLENIUM, Lennon Stella",3g0mEQx3NTanacLseoP0Gw,7309,2020-04-03
Bella Ciao - Música Original de la Serie la Casa de Papel/ Money Heist,Manu Pilas,3lWzVNe1yFZlkeBBzUuZYu,7309,2020-04-03
Hardest To Love,The Weeknd,6kWxIqQDsKFYCJGbU4AjCX,7232,2020-04-03
Faith,The Weeknd,3orEOtd8CPL8GFlpRpKuoE,7217,2020-04-03
How Do You Sleep?,Sam Smith,6b2RcmUt1g9N9mQ3CbjX2Y,7192,2020-04-03
Enta Al Saadah,Aseel Hameem,2dN3NBI4cvTmexGsgDfbf7,7182,2020-04-03
أنا وياه,Bader AlShuaibi,5WE1kr6Zybs48Vb9Ar53PI,7173,2020-04-03
If I Can't Have You,Shawn Mendes,2bT1PH7Cw3J9p3t7nlXCdh,7141,2020-04-03
You should be sad,Halsey,7lidXGPXPYLNThITAOTlkK,7139,2020-04-03
Girls Like You (feat. Cardi B),Maroon 5,7fa9MBXhVfQ8P8Df9OEbD8,7136,2020-04-03
when the party's over,Billie Eilish,43zdsphuZLzwA9k4DJhU0I,7110,2020-04-03
Falling,Harry Styles,1ZMiCix7XSAbfAJlEZWMCp,7016,2020-04-03
SICKO MODE,Travis Scott,2xLMifQCjDGFmkHkpNLD9h,6915,2020-04-03
goosebumps,Travis Scott,6gBFPUFcJLzWGx4lenP6h2,6899,2020-04-03
Watermelon Sugar,Harry Styles,6UelLqGlWMcVH1E5c4H7lY,6831,2020-04-03
ON,BTS,2QyuXBcV1LJ2rq01KhreMF,6773,2020-04-03
Alone Again,The Weeknd,6b5P51m8xx2XA6U7sdNZ5E,6704,2020-04-03
I Love Me,Demi Lovato,2IHLaN6wwYKQ3S24NsQqpA,6702,2020-04-03
VALENTINO,24kGoldn,6piAUJJQFD8oHDUr0b7l7q,6688,2020-04-03
I.F.L.Y.,Bazzi,4a6q8CR2hzLk2plDkSxkfD,6618,2020-04-03
Hate Me (with Juice WRLD),Ellie Goulding,6kls8cSlUyHW2BUOkDJIZE,6601,2020-04-03
Wow.,Post Malone,7xQAfvXzm3AkraOtGPWIZg,6550,2020-04-03
Maniac,Conan Gray,6KfoDhO4XUWSbnyKjNp9c4,6548,2020-04-03
Shallow,"Lady Gaga, Bradley Cooper",2VxeLyX666F8uXCJ0dZF8B,6477,2020-04-03
i'm so tired...,"Lauv, Troye Sivan",4vjpLMyL3ZO6aphdYr8XYw,6425,2020-04-03
Lonely,"Diplo, Jonas Brothers",4fwo6czG5nvOQMzhOto1ya,6386,2020-04-03
Al Mafrood,Aseel Hameem,5Aigt44wICHJ2BDshPZqvh,6386,2020-04-03
Goodbyes (Feat. Young Thug),Post Malone,6vBdBCoOhKHiYDDOcorfNo,6380,2020-04-03
Shape of You,Ed Sheeran,7qiZfU4dY1lWllzX7mPBI3,6356,2020-04-03
XO Tour Llif3,Lil Uzi Vert,7GX5flRQZVHRAGd6B4TmDO,6347,2020-04-03
Perfect,Ed Sheeran,0tgVpDi06FyKpA1z0VMD4v,6345,2020-04-03
Cradles,Sub Urban,1y4jsQt7MjnZhiD1L6qFBC,6339,2020-04-03
Call You Mine,"The Chainsmokers, Bebe Rexha",2oejEp50ZzPuQTQ6v54Evp,6324,2020-04-03
Young & Alive,Bazzi,5RsKelNxucrDxgMbZ3vd3W,6279,2020-04-03
Imahe,Magnus Haven,65sEZZaxTjLMD8vNgPoMz5,6272,2020-04-03
Psycho!,MASN,5LKkteRQ1wWv7XCIEA5F2q,6250,2020-04-03
Scared To Live,The Weeknd,4BGZF4oLbTL0pWm7C18pbv,6199,2020-04-03
Something Just Like This,"The Chainsmokers, Coldplay",6RUKPb4LETWmmr3iAEQktW,6131,2020-04-03
Go Stupid (feat. NLE Choppa & Mike WiLL Made-It),"Polo G, Stunna 4 Vegas",74fV8TuLZKVzSIOOGu8wwI,6120,2020-04-03
Look At Me!,XXXTENTACION,7floNISpH8VF4z4459Qo18,6116,2020-04-03
Robbery,Juice WRLD,6Hj9jySrnFppAI0sEMCZpJ,6085,2020-04-03
Sweet but Psycho,Ava Max,25sgk305KZfyuqVBQIahim,6060,2020-04-03
Lights Up,Harry Styles,4jAIqgrPjKLTY9Gbez25Qb,5947,2020-04-03
"thank u, next",Ariana Grande,3e9HZxeyfWwjeyPAMmWSSQ,5935,2020-04-03
Yellow Hearts,Ant Saunders,2W4yABdLc4Jnds67Poi5Nl,5933,2020-04-03
Liar,Camila Cabello,073ILU1C3APNRGF66VhtyA,5929,2020-04-03
"fuck, i'm lonely (with Anne-Marie)",Lauv,09PGubKAMryhOWv1LHpCYz,5906,2020-04-03
Murder On My Mind,YNW Melly,7eBqSVxrzQZtK2mmgRG6lC,5900,2020-04-03
Rare,Selena Gomez,7HMmFQsKsljwTw8bS7lu19,5867,2020-04-03
Fuck Love (feat. Trippie Redd),XXXTENTACION,7AQim7LbvFVZJE3O8TYgf2,5843,2020-04-03
Graveyard,Halsey,2ufmtcIFdFpuUYBPXK5f67,5834,2020-04-03
Too Good At Goodbyes,Sam Smith,1mXVgsBdtIVeCLJnSnmtdV,5814,2020-04-03
Hindi Tayo Pwede,The Juans,6VqZS3Wmf53pbfDBVEYvnP,5791,2020-04-03
Too Late,The Weeknd,2K9Ovn1o2bTGqbsABGC6m3,5783,2020-04-03
July,Noah Cyrus,5a6pdCHlWS2ekOOQ70QnAr,5775,2020-04-03
Make It With You,Ben&Ben,2Mo4pOpCYXOu33856sMQLh,5755,2020-04-03
PTSD,"G Herbo, Juice WRLD, Lil Uzi Vert, Chance the Rapper",3jT2LKH0RSbQ8jIUNFzXm5,5750,2020-04-03
God's Plan,Drake,6DCZcSspjsKoFjzjrWoCdn,5747,2020-04-03
F.N,Lil Tjay,0RLLvYBopDwooCyvnTwgYu,5740,2020-04-03
All Girls Are The Same,Juice WRLD,4VXIryQMWpIdGgYR4TrjT1,5725,2020-04-03
دندن له (every body say),"منصور الوايلي, زياد ال زاحم",3b4uoU17GYfOb3FWzuQX7t,5725,2020-04-03
Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake),Lil Yachty,7wsmIIm0xWmtP7TmACXkJn,5720,2020-04-03
Photograph,Ed Sheeran,6fxVffaTuwjgEk5h9QyRjy,5699,2020-04-03
WANNABE,ITZY,6tCssnvTUREcperDOUTqvA,5688,2020-04-03
Escape From LA,The Weeknd,1sOW4PuG5X3Ie3EXUhAopJ,5684,2020-04-03
Starboy,"The Weeknd, Daft Punk",7MXVkk9YMctZqd1Srtv4MB,5668,2020-04-03
Boy With Luv (feat. Halsey),BTS,5KawlOMHjWeUjQtnuRs22c,5615,2020-04-03
223's (feat. 9lokknine),YNW Melly,29ZXwWOOLz9t5fa3eT3i7T,5607,2020-04-03
The London (feat. J. Cole & Travis Scott),Young Thug,3s4mrPrEFFPF0LmAfutW0n,5603,2020-04-03
Mean It,"Lauv, LANY",3uc8AGNL0KbvISIrjnfRvN,5580,2020-04-03
Good as Hell (feat. Ariana Grande),Lizzo,2rjjNUYONZqC7wSd1i6OFq,5560,2020-04-03
Legends,Juice WRLD,1Knctxx9vGZxpZfF66BIEa,5507,2020-04-03
Old Me,5 Seconds of Summer,4POHzEwNTCYaIvqCUp3NnO,5501,2020-04-03
Trampoline (with ZAYN),SHAED,2ez6qvOTHKeI3ss80NGqnI,5501,2020-04-03
Closer,"The Chainsmokers, Halsey",7BKLCZ1jbUBVqRi2FVlTVw,5498,2020-04-03
Stupid Love,Lady Gaga,2kJu14V7hbZw3I4K8L8SXb,5496,2020-04-03
Dancing On My Own,Calum Scott,2BOqDYLOJBiMOXShCV1neZ,5483,2020-04-03
Bruises,Lewis Capaldi,4Of7rzpRpV1mWRbhp5rAqG,5479,2020-04-03
All of Me,John Legend,3U4isOIWM3VvDubwSI3y7a,5471,2020-04-03
Salt,Ava Max,7vgv8KZBSo0TPzyIWG9yzV,5455,2020-04-03
Black Swan,BTS,3bkkMZEAhx7rTVz1C0itRQ,5437,2020-04-03
What A Man Gotta Do,Jonas Brothers,4wNIkl5XGiAACjFBlDWuSd,5427,2020-04-03
Oud Al batal,"Hassan Shakosh, Omar Kamal",5ty3c5ZNvTN61ZrfM2E0cS,5424,2020-04-03
Panini,Lil Nas X,1000nHvUdawXuUHgBod4Wv,5404,2020-04-03
Pagtingin,Ben&Ben,5l9g7py8RCblcvbZgGQgSd,5373,2020-04-03
Going Bad (feat. Drake),Meek Mill,2IRZnDFmlqMuOrYOLnZZyc,5351,2020-04-03
IDGAF,Dua Lipa,76cy1WJvNGJTj78UqeA5zr,5351,2020-04-03
No Guidance (feat. Drake),Chris Brown,6XHVuErjQ4XNm6nDPVCxVX,5323,2020-04-03
Ride It,Regard,2tnVG71enUj33Ic2nFN6kZ,5311,2020-04-03
Unbelievable,Why Don't We,1LHfEkVMR0Yj20C8lWdgpA,5305,2020-04-03
Youngblood,5 Seconds of Summer,2iUXsYOEPhVqEBwsqP70rE,5256,2020-04-03
I Want It That Way,Backstreet Boys,47BBI51FKFwOMlIiX6m8ya,5254,2020-04-03
Snowchild,The Weeknd,3WlbeuhfRSqU7ylK2Ui5U7,5247,2020-04-03
Attention,Charlie Puth,5cF0dROlMOK5uNZtivgu50,5239,2020-04-03
Ready,Alessia Cara,6l7lX8hJXVIUyPrTaabpqk,5219,2020-04-03
Toosie Slide,Drake,127QTOFJsJQp5LbJbu3A1y,56542,2020-04-10
The Box,Roddy Ricch,0nbXyq5TXYPCO7pr3N8S4I,51469,2020-04-10
Blueberry Faygo,Lil Mosey,22LAwLoDA5b4AaGSkg6bKW,43061,2020-04-10
Blinding Lights,The Weeknd,0VjIjW4GlUZAMYd2vXMi3b,40444,2020-04-10
Roses - Imanbek Remix,SAINt JHN,24Yi9hE78yPEbZ4kxyoXAI,38082,2020-04-10
death bed (coffee for your head),"Powfu, beabadoobee",7eJMfftS33KTjuF7lTsMCx,34314,2020-04-10
Falling,Trevor Daniel,2rRJrJEo19S2J82BDsQ3F7,34275,2020-04-10
Don't Start Now,Dua Lipa,3PfIrDoz19wz7qK7tYeu62,33557,2020-04-10
Dance Monkey,Tones And I,1rgnBhdG2JDFTbYkYRZAku,32434,2020-04-10
ROXANNE,Arizona Zervas,696DnlkuDOXcMAnKlTgXXK,26281,2020-04-10
Intentions (feat. Quavo),Justin Bieber,4umIPjkehX1r7uhmGvXiSV,25912,2020-04-10
Say So,Doja Cat,3Dv1eDb0MEgF93GpLXlucZ,25456,2020-04-10
Skechers,DripReport,2alc8VZAzDgdAsL2QMk3hu,25036,2020-04-10
Sunday Best,Surfaces,1Cv1YLb4q0RzL6pybtaMLo,22944,2020-04-10
Circles,Post Malone,21jGcNKet2qwijlDFuPiPb,21973,2020-04-10
Someone You Loved,Lewis Capaldi,7qEHsqek33rTcFNT9PFqLf,21377,2020-04-10
In Your Eyes,The Weeknd,7szuecWAPwGoV1e5vGu8tl,20922,2020-04-10
Supalonely,"BENEE, Gus Dapperton",4nK5YrxbMGZstTLbvj6Gxw,20827,2020-04-10
Godzilla (feat. Juice WRLD),Eminem,7FIWs0pqAYbP91WWM0vlTQ,19912,2020-04-10
Memories,Maroon 5,2b8fOow8UzyDFAE27YhOZM,19769,2020-04-10
lovely (with Khalid),Billie Eilish,0u2P5u6lvoDfwTYjAADbn4,18666,2020-04-10
Savage,Megan Thee Stallion,55CHeLEfn5iJ0IIkgaa4si,18355,2020-04-10
Life Is Good (feat. Drake),Future,5yY9lUy8nbvjM1Uyo1Uqoc,18243,2020-04-10
Break My Heart,Dua Lipa,017PF4Q3l4DBUiWoXk4OWT,18225,2020-04-10
WHATS POPPIN,Jack Harlow,1jaTQ3nqY3oAAYyCTbIvnM,18115,2020-04-10
Boss Bitch,Doja Cat,78qd8dvwea0Gosb6Fe6j3k,17159,2020-04-10
After Hours,The Weeknd,2p8IUWQDrpjuFltbdgLOag,15868,2020-04-10
Boyfriend,Selena Gomez,4QnC1bIaMSfDQvF4XDhV5M,15593,2020-04-10
Adore You,Harry Styles,3jjujdWJ72nww5eGnfs2E7,15458,2020-04-10
Señorita,"Shawn Mendes, Camila Cabello",6v3KW9xbzN5yKLt9YKDYA2,15410,2020-04-10
SAD!,XXXTENTACION,3ee8Jmje8o58CHK66QrVC2,14478,2020-04-10
bad guy,Billie Eilish,2Fxmhks0bxGSBdJ92vM42m,14390,2020-04-10
Ransom,Lil Tecca,1lOe9qE0vR9zwWQAOk6CoO,14344,2020-04-10
Turks (feat. Travis Scott),"NAV, Gunna",0lSZh5W0wDeurkGzLYY6hf,13504,2020-04-10
everything i wanted,Billie Eilish,3ZCTVFBt2Brf31RLEnCkWJ,13340,2020-04-10
"10,000 Hours (with Justin Bieber)",Dan + Shay,2wrJq5XKLnmhRXHIAf9xBa,13276,2020-04-10
High Fashion (feat. Mustard),Roddy Ricch,07KXEDMj78x68D884wgVEm,13059,2020-04-10
Lucid Dreams,Juice WRLD,285pBltuF7vW8TeWk8hdRR,13037,2020-04-10
Yummy,Justin Bieber,16wAOAZ2OkqoIDN7TpChjR,12957,2020-04-10
Warqa,Saif Amer,6mwaAeZONHdnqokoNj7fV0,12851,2020-04-10
Moonlight,XXXTENTACION,0JP9xo3adEtGSdUEISiszL,12743,2020-04-10
BELIEVE IT,"PARTYNEXTDOOR, Rihanna",4HDCLYli2SUdkq9OjmvhSD,12740,2020-04-10
